,user_id,show_id,rating
59085,185.0,s4691,4.0
59086,95.0,s6111,3.0
59087,28.0,s4116,3.0
59088,33.0,s6835,3.0
59089,11.0,s7935,3.0
59090,38.0,s7534,3.0
59091,84.0,s4781,3.0
59092,83.0,s545,4.0
59093,105.0,s4143,4.0
59094,123.0,s246,4.0
59095,147.0,s632,2.0
59096,185.0,s666,3.0
59097,49.0,s1325,3.0
59098,65.0,s4771,3.0
59099,47.0,s3421,3.0
59100,45.0,s229,3.0
59101,114.0,s5078,4.0
59102,51.0,s3921,4.0
59103,30.0,s2546,4.0
59104,98.0,s2171,4.0
59105,60.0,s554,2.0
59106,120.0,s3892,5.0
59107,29.0,s4071,4.0
59108,43.0,s444,5.0
59109,38.0,s4161,5.0
59110,19.0,s4,4.0
59111,105.0,s276,3.0
59112,7.0,s3794,5.0
59113,124.0,s1659,5.0
59114,160.0,s6103,4.0
59115,44.0,s2830,4.0
59116,92.0,s8756,5.0
59117,80.0,s4675,5.0
59118,64.0,s1290,4.0
59119,28.0,s6508,4.0
59120,46.0,s4611,4.0
59121,74.0,s2325,4.0
59122,81.0,s8014,3.0
59123,81.0,s2721,4.0
59124,33.0,s4504,3.0
59125,163.0,s582,4.0
59126,40.0,s3801,3.0
59127,195.0,s2128,4.0
59128,12.0,s6105,4.0
59129,53.0,s1972,4.0
59130,182.0,s2894,4.0
59131,93.0,s6026,5.0
59132,111.0,s8155,4.0
59133,84.0,s4552,5.0
59134,17.0,s1834,3.0
59135,59.0,s3823,4.0
59136,182.0,s5012,4.0
59137,74.0,s1174,4.0
59138,15.0,s1484,4.0
59139,22.0,s7259,4.0
59140,162.0,s31,5.0
59141,36.0,s5955,5.0
59142,43.0,s5955,4.0
59143,160.0,s4958,3.0
59144,51.0,s3527,4.0
59145,121.0,s119,4.0
59146,150.0,s8140,3.0
59147,128.0,s7148,5.0
59148,4.0,s3980,4.0
59149,184.0,s4141,3.0
59150,15.0,s8138,4.0
59151,123.0,s3882,3.0
59152,65.0,s3668,4.0
59153,151.0,s3904,3.0
59154,93.0,s3605,3.0
59155,107.0,s8362,3.0
59156,122.0,s8687,3.0
59157,144.0,s4711,2.0
59158,78.0,s1257,3.0
59159,53.0,s5883,4.0
59160,94.0,s8393,3.0
59161,109.0,s6890,4.0
59162,33.0,s7935,3.0
59163,148.0,s3737,4.0
59164,64.0,s7955,3.0
59165,138.0,s2310,3.0
59166,88.0,s710,3.0
59167,94.0,s962,3.0
59168,89.0,s234,4.0
59169,23.0,s46,2.0
59170,151.0,s1061,4.0
59171,46.0,s3561,3.0
59172,3.0,s7895,2.0
59173,121.0,s4,3.0
59174,199.0,s909,4.0
59175,146.0,s2074,3.0
59176,121.0,s30,2.0
59177,137.0,s1018,3.0
59178,29.0,s5383,3.0
59179,126.0,s5398,3.0
59180,73.0,s7968,3.0
59181,181.0,s7969,4.0
59182,1.0,s1534,2.0
59183,88.0,s906,3.0
59184,96.0,s880,3.0
59185,3.0,s4119,4.0
59186,164.0,s1040,2.0
59187,87.0,s1463,2.0
59188,149.0,s8094,2.0
59189,152.0,s6420,1.0
59190,3.0,s4648,2.0
59191,106.0,s1921,2.0
59192,116.0,s6702,1.0
59193,49.0,s4396,2.0
59194,12.0,s443,3.0
59195,26.0,s4572,1.0
59196,191.0,s8624,1.0
59197,145.0,s280,3.0
59198,102.0,s7039,5.0
59199,79.0,s7269,3.0
59200,47.0,s5763,4.0
59201,112.0,s5104,3.0
59202,16.0,s3338,3.0
59203,66.0,s7522,3.0
59204,129.0,s6354,3.0
59205,46.0,s1936,3.0
59206,78.0,s632,3.0
59207,159.0,s4208,2.0
59208,96.0,s6359,1.0
59209,164.0,s8362,3.0
59210,103.0,s5967,3.0
59211,138.0,s936,4.0
59212,111.0,s388,3.0
59213,164.0,s1979,2.0
59214,160.0,s5803,3.0
59215,192.0,s4553,3.0
59216,14.0,s7629,3.0
59217,37.0,s4561,3.0
59218,108.0,s7361,2.0
59219,190.0,s6218,2.0
59220,138.0,s3999,2.0
59221,190.0,s2125,4.0
59222,113.0,s2513,3.0
59223,158.0,s3458,3.0
59224,82.0,s8190,3.0
59225,65.0,s4961,2.0
59226,94.0,s2575,1.0
59227,154.0,s2143,4.0
59228,83.0,s1060,4.0
59229,148.0,s2533,3.0
59230,13.0,s1859,3.0
59231,16.0,s3668,3.0
59232,27.0,s2472,2.0
59233,137.0,s1384,3.0
59234,35.0,s8343,3.5
59235,51.0,s3367,2.5
59236,132.0,s5948,3.5
59237,120.0,s3051,2.5
59238,3.0,s880,3.5
59239,80.0,s5899,2.5
59240,7.0,s1940,1.0
59241,163.0,s3590,2.5
59242,40.0,s294,4.5
59243,175.0,s1926,4.5
59244,196.0,s4837,2.0
59245,183.0,s4989,3.5
59246,115.0,s8175,1.5
59247,4.0,s268,4.5
59248,192.0,s8763,2.0
59249,7.0,s2379,3.5
59250,63.0,s4599,4.5
59251,52.0,s8294,2.5
59252,78.0,s7418,2.5
59253,62.0,s2695,2.0
59254,132.0,s4981,2.5
59255,140.0,s3879,3.0
59256,90.0,s4377,4.0
59257,166.0,s7126,4.0
59258,69.0,s46,4.0
59259,148.0,s364,3.0
59260,154.0,s4704,4.0
59261,61.0,s7536,3.0
59262,104.0,s794,2.0
59263,172.0,s7466,4.0
59264,121.0,s167,2.5
59265,97.0,s6399,3.5
59266,132.0,s496,4.5
59267,98.0,s1744,4.0
59268,85.0,s7431,4.5
59269,74.0,s8218,5.0
59270,84.0,s7817,3.0
59271,195.0,s1981,3.5
59272,157.0,s6041,0.5
59273,135.0,s6702,3.5
59274,104.0,s3609,3.0
59275,72.0,s5297,2.5
59276,153.0,s4235,2.5
59277,148.0,s4130,3.5
59278,137.0,s1929,2.5
59279,30.0,s5402,4.0
59280,195.0,s6118,4.0
59281,156.0,s3689,4.0
59282,94.0,s5445,3.0
59283,15.0,s7265,3.0
59284,79.0,s7382,2.0
59285,2.0,s4638,3.0
59286,15.0,s1675,3.0
59287,134.0,s7941,1.0
59288,118.0,s5196,0.5
59289,171.0,s1261,2.5
59290,129.0,s2254,3.5
59291,184.0,s6839,1.5
59292,171.0,s1966,3.0
59293,9.0,s5999,3.0
59294,48.0,s4275,3.5
59295,155.0,s2114,3.5
59296,167.0,s5631,2.5
59297,140.0,s2314,3.5
59298,1.0,s7560,3.5
59299,78.0,s1028,2.0
59300,118.0,s8627,4.5
59301,60.0,s2798,4.0
59302,160.0,s1416,3.0
59303,152.0,s5037,3.5
59304,180.0,s7050,2.0
59305,106.0,s6975,2.0
59306,189.0,s8222,2.5
59307,115.0,s1795,3.5
59308,199.0,s4914,3.0
59309,193.0,s2358,4.0
59310,49.0,s4675,4.0
59311,8.0,s7353,2.0
59312,147.0,s6573,2.5
59313,53.0,s7848,4.0
59314,32.0,s5081,1.5
59315,81.0,s2372,3.0
59316,123.0,s5005,3.5
59317,82.0,s4748,1.0
59318,52.0,s36,1.5
59319,18.0,s7342,2.0
59320,24.0,s5905,4.5
59321,29.0,s2830,2.5
59322,14.0,s5445,1.5
59323,2.0,s4296,4.0
59324,166.0,s7807,5.0
59325,87.0,s2114,1.5
59326,10.0,s7526,4.5
59327,108.0,s4277,2.0
59328,50.0,s5549,2.5
59329,131.0,s4686,2.5
59330,152.0,s7731,2.0
59331,79.0,s167,3.0
59332,69.0,s6971,4.5
59333,158.0,s3352,3.5
59334,133.0,s6676,3.0
59335,72.0,s5803,2.5
59336,27.0,s8057,5.0
59337,158.0,s7673,3.5
59338,199.0,s3977,3.5
59339,126.0,s8626,4.0
59340,179.0,s1517,3.5
59341,158.0,s2737,4.0
59342,117.0,s3458,5.0
59343,106.0,s8055,4.5
59344,114.0,s3281,3.5
59345,174.0,s1416,3.0
59346,14.0,s6764,3.0
59347,16.0,s6358,4.0
59348,174.0,s2646,4.5
59349,131.0,s5471,5.0
59350,106.0,s1157,4.0
59351,170.0,s887,4.5
59352,17.0,s8205,4.0
59353,42.0,s848,4.0
59354,6.0,s3021,2.5
59355,142.0,s6386,3.0
59356,86.0,s6209,3.5
59357,161.0,s3707,2.5
59358,34.0,s694,2.5
59359,116.0,s4273,3.0
59360,139.0,s2115,4.0
59361,92.0,s6324,3.5
59362,75.0,s700,3.0
59363,195.0,s7390,3.0
59364,90.0,s359,3.5
59365,146.0,s7954,0.5
59366,160.0,s7224,3.0
59367,141.0,s2166,2.0
59368,32.0,s6465,2.5
59369,6.0,s2055,4.5
59370,118.0,s1567,2.0
59371,121.0,s2394,3.0
59372,99.0,s4290,3.0
59373,57.0,s1958,4.5
59374,64.0,s6958,3.5
59375,48.0,s8094,3.0
59376,37.0,s6890,4.0
59377,8.0,s1627,4.5
59378,38.0,s7081,1.5
59379,117.0,s4312,4.5
59380,156.0,s2593,3.5
59381,48.0,s3980,1.5
59382,84.0,s6026,3.0
59383,96.0,s8402,4.0
59384,167.0,s3134,3.5
59385,195.0,s1115,3.0
59386,52.0,s401,4.0
59387,2.0,s7204,4.0
59388,5.0,s3282,4.0
59389,152.0,s4872,4.5
59390,139.0,s4192,4.5
59391,100.0,s8477,4.0
59392,190.0,s6178,3.5
59393,50.0,s2795,3.5
59394,119.0,s244,3.5
59395,177.0,s5290,4.5
59396,17.0,s1102,4.0
59397,160.0,s6420,4.5
59398,129.0,s7863,4.0
59399,49.0,s7522,4.0
59400,129.0,s64,4.5
59401,179.0,s6958,3.5
59402,134.0,s3954,4.0
59403,190.0,s4708,4.0
59404,106.0,s4907,5.0
59405,31.0,s8310,3.5
59406,43.0,s178,5.0
59407,132.0,s2706,3.0
59408,137.0,s5413,4.0
59409,30.0,s237,5.0
59410,101.0,s8294,3.5
59411,160.0,s8204,4.0
59412,75.0,s32,3.5
59413,154.0,s4116,4.5
59414,113.0,s8796,3.5
59415,179.0,s4130,4.5
59416,74.0,s5783,4.0
59417,162.0,s7280,4.0
59418,185.0,s2487,3.0
59419,123.0,s6313,4.0
59420,125.0,s5599,4.0
59421,110.0,s5113,5.0
59422,132.0,s2794,3.0
59423,56.0,s1810,3.0
59424,177.0,s7799,3.0
59425,103.0,s4914,4.5
59426,25.0,s3048,5.0
59427,108.0,s8382,4.0
59428,73.0,s7378,3.0
59429,38.0,s1917,3.0
59430,200.0,s3337,3.0
59431,148.0,s1697,4.5
59432,132.0,s5348,4.0
59433,143.0,s828,4.5
59434,117.0,s1037,4.5
59435,77.0,s7303,4.5
59436,85.0,s8527,4.0
59437,125.0,s5685,4.5
59438,175.0,s8148,5.0
59439,124.0,s4797,4.0
59440,170.0,s3556,1.0
59441,138.0,s7713,4.0
59442,80.0,s3977,4.5
59443,193.0,s8412,4.0
59444,192.0,s7498,4.0
59445,72.0,s8784,3.5
59446,88.0,s1927,5.0
59447,131.0,s4265,3.5
59448,190.0,s444,3.0
59449,199.0,s2142,3.5
59450,100.0,s1715,2.0
59451,131.0,s4489,3.5
59452,112.0,s4384,4.0
59453,129.0,s4942,4.5
59454,195.0,s3897,2.5
59455,166.0,s4296,4.0
59456,144.0,s487,3.0
59457,155.0,s2114,4.0
59458,81.0,s934,3.5
59459,15.0,s1211,3.0
59460,129.0,s6354,3.5
59461,85.0,s1924,4.5
59462,106.0,s5160,4.0
59463,55.0,s936,3.5
59464,54.0,s2992,4.0
59465,58.0,s3937,2.0
59466,115.0,s4868,3.5
59467,68.0,s8514,3.5
59468,41.0,s6711,3.5
59469,198.0,s5881,3.0
59470,185.0,s7731,3.5
59471,37.0,s1277,3.5
59472,32.0,s493,4.0
59473,17.0,s3239,3.0
59474,117.0,s3337,3.0
59475,32.0,s619,4.0
59476,24.0,s2087,4.0
59477,128.0,s3149,3.5
59478,110.0,s1524,3.5
59479,99.0,s1958,4.0
59480,132.0,s8521,2.5
59481,149.0,s7624,2.0
59482,70.0,s8515,1.5
59483,157.0,s1073,3.5
59484,10.0,s7641,2.5
59485,56.0,s146,3.0
59486,184.0,s251,3.5
59487,39.0,s2237,3.5
59488,68.0,s2877,2.5
59489,14.0,s3749,3.0
59490,39.0,s698,3.0
59491,12.0,s18,4.5
59492,90.0,s4961,3.5
59493,96.0,s2954,2.0
59494,109.0,s910,2.5
59495,189.0,s5691,3.5
59496,49.0,s4377,3.5
59497,153.0,s4032,2.5
59498,113.0,s2942,2.5
59499,66.0,s2248,1.5
59500,65.0,s4323,3.5
59501,156.0,s1971,1.0
59502,96.0,s6293,3.0
59503,109.0,s1290,4.5
59504,148.0,s5035,3.5
59505,124.0,s3267,2.0
59506,141.0,s564,3.0
59507,142.0,s568,3.5
59508,60.0,s2863,3.5
59509,195.0,s4688,3.5
59510,52.0,s2845,3.0
59511,76.0,s98,3.0
59512,141.0,s1078,4.0
59513,111.0,s7864,1.0
59514,154.0,s2830,2.5
59515,78.0,s5497,3.5
59516,199.0,s6660,3.5
59517,189.0,s4768,2.5
59518,177.0,s4914,4.5
59519,99.0,s3193,3.5
59520,169.0,s7350,3.0
59521,198.0,s2420,2.0
59522,69.0,s832,3.0
59523,97.0,s850,2.5
59524,106.0,s6290,4.0
59525,191.0,s6373,2.5
59526,123.0,s4131,3.0
59527,56.0,s3239,3.5
59528,127.0,s4440,3.5
59529,113.0,s3498,4.0
59530,188.0,s4922,4.5
59531,73.0,s657,2.5
59532,162.0,s4742,4.0
59533,172.0,s4275,4.0
59534,8.0,s2792,3.0
59535,46.0,s4914,4.0
59536,170.0,s7731,3.0
59537,34.0,s3066,3.0
59538,1.0,s8654,4.0
59539,187.0,s4032,4.0
59540,112.0,s7210,3.5
59541,162.0,s7105,2.0
59542,80.0,s398,2.0
59543,107.0,s8438,3.0
59544,91.0,s698,1.5
59545,97.0,s2721,4.0
59546,96.0,s2176,3.0
59547,48.0,s4266,2.5
59548,188.0,s1896,3.5
59549,18.0,s1927,4.0
59550,71.0,s193,4.0
59551,45.0,s5429,2.0
59552,113.0,s914,1.5
59553,46.0,s1586,4.5
59554,110.0,s3643,3.5
59555,96.0,s2223,3.5
59556,3.0,s4652,3.5
59557,146.0,s6118,3.5
59558,126.0,s3061,4.0
59559,3.0,s1463,3.5
59560,192.0,s6573,4.0
59561,131.0,s7560,4.5
59562,125.0,s276,2.0
59563,184.0,s2794,1.0
59564,53.0,s6290,2.0
59565,26.0,s4525,2.0
59566,158.0,s6449,3.0
59567,82.0,s8694,3.5
59568,48.0,s5777,3.5
59569,64.0,s8235,3.0
59570,52.0,s8221,2.5
59571,168.0,s224,2.5
59572,87.0,s6101,2.5
59573,81.0,s5954,4.0
59574,74.0,s8514,3.5
59575,153.0,s2888,2.5
59576,103.0,s443,3.0
59577,63.0,s5014,3.0
59578,147.0,s6481,3.5
59579,167.0,s2087,4.5
59580,120.0,s856,4.0
59581,72.0,s5038,2.0
59582,172.0,s4031,4.0
59583,9.0,s289,3.0
59584,184.0,s8094,3.0
59585,156.0,s7417,3.5
59586,53.0,s5211,4.0
59587,130.0,s4868,4.0
59588,186.0,s6345,2.5
59589,104.0,s3749,3.0
59590,37.0,s3764,1.5
59591,122.0,s473,2.5
59592,182.0,s2853,3.0
59593,78.0,s8595,4.0
59594,83.0,s8025,4.5
59595,157.0,s8771,4.0
59596,139.0,s3163,4.5
59597,130.0,s3866,2.5
59598,160.0,s5399,4.0
59599,102.0,s36,3.5
59600,146.0,s444,4.0
59601,104.0,s32,1.0
59602,191.0,s7839,3.5
59603,174.0,s5763,4.0
59604,82.0,s3552,4.0
59605,173.0,s1717,3.5
59606,163.0,s1702,3.0
59607,78.0,s1675,4.5
59608,98.0,s4209,4.0
59609,195.0,s3054,3.5
59610,198.0,s2038,2.0
59611,41.0,s7982,4.0
59612,125.0,s1715,4.0
59613,94.0,s4564,2.0
59614,9.0,s8125,3.0
59615,141.0,s5170,2.0
59616,134.0,s2830,3.0
59617,72.0,s5341,3.0
59618,31.0,s7534,3.5
59619,30.0,s3688,3.5
59620,194.0,s4315,2.5
59621,195.0,s4766,2.5
59622,38.0,s7331,3.5
59623,46.0,s3921,4.0
59624,45.0,s887,2.5
59625,99.0,s2841,3.0
59626,156.0,s1416,4.0
59627,80.0,s7285,3.5
59628,73.0,s2323,3.0
59629,95.0,s1524,2.0
59630,158.0,s7690,4.0
59631,56.0,s3697,4.0
59632,159.0,s1350,3.5
59633,20.0,s3281,4.0
59634,75.0,s4164,3.5
59635,128.0,s4412,2.5
59636,113.0,s1941,1.0
59637,100.0,s5015,4.0
59638,88.0,s8467,1.0
59639,118.0,s7748,1.5
59640,74.0,s4634,3.5
59641,195.0,s3675,2.5
59642,65.0,s1607,4.0
59643,92.0,s8199,3.0
59644,43.0,s2391,4.0
59645,80.0,s5779,3.0
59646,47.0,s7548,3.0
59647,192.0,s1063,4.0
59648,132.0,s5948,3.0
59649,67.0,s7817,3.0
59650,35.0,s8276,3.0
59651,121.0,s8204,3.5
59652,134.0,s6110,4.0
59653,167.0,s2533,4.5
59654,138.0,s3353,3.5
59655,138.0,s8698,4.0
59656,104.0,s4357,3.5
59657,66.0,s4023,2.5
59658,131.0,s3453,3.5
59659,40.0,s4948,3.5
59660,134.0,s2577,3.5
59661,144.0,s4461,3.5
59662,128.0,s3025,2.5
59663,186.0,s4960,1.5
59664,189.0,s41,1.0
59665,68.0,s8755,2.0
59666,76.0,s7531,4.0
59667,168.0,s4219,4.0
59668,173.0,s1448,2.5
59669,78.0,s515,4.5
59670,136.0,s4204,4.0
59671,52.0,s4090,3.0
59672,53.0,s5355,2.5
59673,162.0,s8402,4.5
59674,9.0,s7534,3.5
59675,62.0,s12,3.5
59676,153.0,s8713,4.0
59677,195.0,s595,3.5
59678,49.0,s460,4.0
59679,44.0,s4448,3.5
59680,186.0,s4837,4.0
59681,191.0,s8186,3.5
59682,146.0,s2469,4.5
59683,186.0,s8175,3.5
59684,108.0,s6952,4.5
59685,193.0,s460,4.0
59686,62.0,s876,3.0
59687,71.0,s4960,3.5
59688,16.0,s2853,3.5
59689,161.0,s5035,3.0
59690,139.0,s3588,3.5
59691,141.0,s4130,3.5
59692,34.0,s4688,4.0
59693,32.0,s5436,4.0
59694,150.0,s5384,2.5
59695,180.0,s3121,4.5
59696,80.0,s8221,3.5
59697,93.0,s1776,3.0
59698,3.0,s1256,3.5
59699,12.0,s7204,3.0
59700,127.0,s7797,2.5
59701,6.0,s5754,3.0
59702,186.0,s1940,3.5
59703,133.0,s1363,3.0
59704,136.0,s5540,3.0
59705,190.0,s3162,4.5
59706,199.0,s640,3.5
59707,140.0,s4143,2.5
59708,162.0,s3278,3.0
59709,4.0,s7599,3.0
59710,157.0,s540,4.0
59711,58.0,s7752,4.0
59712,109.0,s3838,4.0
59713,53.0,s3996,3.5
59714,115.0,s322,3.0
59715,157.0,s5038,1.5
59716,30.0,s6476,1.5
59717,4.0,s167,3.0
59718,64.0,s6958,0.5
59719,13.0,s5232,2.0
59720,43.0,s5846,2.0
59721,95.0,s4564,1.5
59722,89.0,s8404,3.5
59723,181.0,s3641,3.0
59724,129.0,s2176,1.5
59725,72.0,s2062,2.5
59726,81.0,s2343,3.0
59727,167.0,s3181,4.0
59728,37.0,s3424,3.0
59729,76.0,s4652,3.5
59730,6.0,s7935,3.5
59731,15.0,s4412,4.0
59732,90.0,s6167,3.5
59733,49.0,s763,4.0
59734,72.0,s655,3.5
59735,88.0,s7228,4.0
59736,49.0,s5592,3.0
59737,6.0,s7040,3.0
59738,111.0,s4843,4.0
59739,189.0,s4942,4.5
59740,148.0,s6354,3.0
59741,58.0,s7500,2.5
59742,87.0,s214,2.5
59743,117.0,s8031,3.0
59744,142.0,s2706,3.5
59745,132.0,s4172,4.0
59746,165.0,s561,1.5
59747,106.0,s7029,3.5
59748,32.0,s234,2.5
59749,82.0,s6178,3.5
59750,107.0,s3721,4.5
59751,180.0,s8551,4.5
59752,99.0,s2958,4.0
59753,1.0,s3011,3.5
59754,117.0,s1675,4.5
59755,85.0,s146,2.5
59756,149.0,s4235,3.5
59757,159.0,s8138,3.5
59758,70.0,s3895,2.0
59759,101.0,s3675,3.0
59760,34.0,s2123,1.5
59761,173.0,s8173,3.0
59762,200.0,s2864,2.0
59763,97.0,s772,3.5
59764,121.0,s7079,3.0
59765,107.0,s7733,3.5
59766,50.0,s492,3.5
59767,174.0,s1844,3.0
59768,173.0,s3256,3.5
59769,191.0,s8597,3.5
59770,34.0,s8180,4.0
59771,157.0,s1635,4.0
59772,120.0,s243,3.0
59773,144.0,s7726,4.0
59774,26.0,s3688,4.0
59775,124.0,s327,2.5
59776,12.0,s4290,5.0
59777,119.0,s5881,3.5
59778,156.0,s563,3.0
59779,153.0,s1852,3.0
59780,75.0,s8038,4.5
59781,131.0,s6764,2.5
59782,28.0,s568,3.5
59783,108.0,s7642,3.5
59784,188.0,s7623,4.0
59785,73.0,s3051,1.5
59786,169.0,s7119,1.5
59787,32.0,s2362,2.0
59788,146.0,s58,2.0
59789,28.0,s1041,2.0
59790,14.0,s628,3.5
59791,66.0,s4910,3.0
59792,32.0,s6254,2.5
59793,56.0,s5248,3.5
59794,137.0,s3824,3.0
59795,75.0,s3760,3.5
59796,63.0,s6343,3.0
59797,57.0,s2863,2.5
59798,18.0,s6041,3.5
59799,138.0,s7143,4.0
59800,118.0,s73,4.0
59801,125.0,s8025,2.5
59802,16.0,s2646,3.0
59803,19.0,s2916,3.0
59804,64.0,s1982,4.5
59805,54.0,s8265,3.0
59806,62.0,s4377,3.5
59807,190.0,s8712,3.5
59808,80.0,s466,3.0
59809,172.0,s8630,4.0
59810,88.0,s5481,3.0
59811,84.0,s3880,3.0
59812,132.0,s6448,3.0
59813,93.0,s4551,2.0
59814,54.0,s2562,3.5
59815,133.0,s7121,2.5
59816,2.0,s3892,2.5
59817,77.0,s1303,3.5
59818,31.0,s3737,2.5
59819,155.0,s5341,2.5
59820,73.0,s4960,3.0
59821,98.0,s7017,4.0
59822,44.0,s8129,3.5
59823,90.0,s6110,3.5
59824,97.0,s1119,4.0
59825,105.0,s4072,4.5
59826,152.0,s6195,2.0
59827,98.0,s842,0.5
59828,97.0,s6890,4.5
59829,103.0,s2762,3.5
59830,173.0,s2958,4.5
59831,188.0,s3588,3.5
59832,55.0,s4797,3.5
59833,62.0,s1929,4.5
59834,129.0,s7121,2.0
59835,75.0,s5240,3.5
59836,82.0,s3525,3.0
59837,147.0,s5078,3.0
59838,39.0,s162,3.5
59839,55.0,s3343,4.5
59840,72.0,s8180,4.0
59841,79.0,s5744,3.0
59842,150.0,s6118,3.5
59843,69.0,s6881,3.5
59844,186.0,s1939,3.0
59845,104.0,s6652,4.0
59846,174.0,s6352,4.5
59847,47.0,s8209,3.5
59848,147.0,s7840,2.5
59849,155.0,s8402,3.5
59850,20.0,s7743,2.5
59851,51.0,s8138,2.5
59852,66.0,s4130,2.5
59853,51.0,s8262,2.0
59854,126.0,s8689,4.0
59855,192.0,s5070,3.5
59856,33.0,s267,3.0
59857,59.0,s8155,1.5
59858,93.0,s1674,2.5
59859,99.0,s3454,2.0
59860,170.0,s8249,2.5
59861,44.0,s3371,1.0
59862,54.0,s8755,4.0
59863,194.0,s4701,3.0
59864,28.0,s7832,1.5
59865,156.0,s1563,3.5
59866,160.0,s552,2.0
59867,137.0,s3674,2.0
59868,66.0,s6819,3.0
59869,88.0,s32,2.5
59870,127.0,s1717,4.0
59871,193.0,s1834,3.0
59872,185.0,s915,2.5
59873,39.0,s8262,3.0
59874,102.0,s7641,2.5
59875,100.0,s2114,5.0
59876,6.0,s3914,2.5
59877,91.0,s4045,2.0
59878,170.0,s4530,4.5
59879,125.0,s6290,3.5
59880,177.0,s88,3.0
59881,191.0,s7259,3.0
59882,196.0,s6446,3.5
59883,78.0,s1630,4.0
59884,149.0,s8438,2.0
59885,100.0,s5509,4.0
59886,19.0,s188,3.5
59887,46.0,s4161,3.5
59888,92.0,s4530,4.0
59889,148.0,s8575,3.5
59890,90.0,s449,3.5
59891,22.0,s4991,2.0
59892,151.0,s7541,2.0
59893,170.0,s6861,1.5
59894,133.0,s2362,3.0
59895,181.0,s8521,3.0
59896,136.0,s8204,3.0
59897,60.0,s437,4.0
59898,151.0,s22,3.0
59899,20.0,s1699,3.5
59900,153.0,s8014,2.5
59901,27.0,s6293,0.5
59902,84.0,s6281,4.0
59903,197.0,s6515,3.0
59904,187.0,s3294,3.0
59905,174.0,s6111,4.5
59906,23.0,s4229,2.5
59907,21.0,s7331,3.0
59908,164.0,s6306,3.0
59909,175.0,s5436,4.0
59910,13.0,s193,2.5
59911,92.0,s3247,4.5
59912,68.0,s2333,2.5
59913,184.0,s1119,1.5
59914,32.0,s4419,3.0
59915,188.0,s6195,1.5
59916,80.0,s8180,3.5
59917,96.0,s7690,3.0
59918,143.0,s6298,1.5
59919,98.0,s3021,3.0
59920,190.0,s3847,1.0
59921,107.0,s962,3.0
59922,46.0,s1717,1.5
59923,188.0,s8310,3.0
59924,66.0,s3999,3.0
59925,177.0,s1700,2.0
59926,145.0,s7544,4.0
59927,12.0,s3966,3.5
59928,126.0,s4938,2.0
59929,94.0,s8292,3.5
59930,16.0,s2886,3.0
59931,43.0,s5238,2.0
59932,97.0,s3025,3.0
59933,74.0,s655,3.0
59934,41.0,s4552,4.0
59935,180.0,s5046,4.5
59936,167.0,s4806,2.5
59937,158.0,s7439,4.0
59938,77.0,s1958,2.0
59939,124.0,s1675,3.0
59940,78.0,s6931,3.0
59941,48.0,s7210,4.0
59942,43.0,s8235,3.0
59943,1.0,s5237,3.0
59944,56.0,s4072,3.5
59945,137.0,s4297,4.0
59946,176.0,s2191,3.5
59947,195.0,s4493,3.5
59948,199.0,s4566,3.0
59949,49.0,s4253,3.0
59950,123.0,s4377,4.0
59951,184.0,s7840,2.5
59952,19.0,s8627,3.5
59953,76.0,s6952,3.5
59954,96.0,s7421,3.5
59955,25.0,s6420,2.0
59956,30.0,s6908,4.0
59957,131.0,s5571,3.5
59958,30.0,s4599,4.0
59959,11.0,s4566,4.0
59960,11.0,s1699,3.5
59961,2.0,s4364,3.5
59962,122.0,s3742,3.5
59963,146.0,s4248,3.5
59964,45.0,s3020,3.5
59965,20.0,s2246,1.0
59966,129.0,s3882,4.0
59967,47.0,s6386,3.0
59968,62.0,s2472,3.5
59969,41.0,s2048,2.5
59970,84.0,s6851,4.0
59971,156.0,s7088,3.0
59972,138.0,s1599,3.5
59973,93.0,s2002,3.0
59974,82.0,s985,3.5
59975,99.0,s8221,3.0
59976,158.0,s5489,3.0
59977,99.0,s2310,4.0
59978,151.0,s6390,4.0
59979,143.0,s5928,4.5
59980,150.0,s3181,3.5
59981,76.0,s7544,3.5
59982,36.0,s2069,3.5
59983,145.0,s6264,3.5
59984,136.0,s1211,3.0
59985,32.0,s557,3.0
59986,13.0,s8260,2.5
59987,181.0,s473,1.0
59988,181.0,s7280,3.5
59989,100.0,s6573,4.0
59990,134.0,s64,4.0
59991,99.0,s8340,3.5
59992,160.0,s7968,4.5
59993,135.0,s2853,3.5
59994,143.0,s2472,3.0
59995,70.0,s3075,3.0
59996,81.0,s58,4.0
59997,30.0,s4107,3.5
59998,56.0,s822,3.5
59999,130.0,s2179,1.5
60000,56.0,s3847,3.0
60001,184.0,s8437,2.5
60002,91.0,s1939,2.0
60003,95.0,s459,3.5
60004,192.0,s1148,4.5
60005,35.0,s6931,3.0
60006,131.0,s3522,4.0
60007,139.0,s3425,1.0
60008,77.0,s1115,4.0
60009,117.0,s928,1.5
60010,111.0,s1700,3.0
60011,184.0,s3350,3.5
60012,181.0,s7544,0.5
60013,87.0,s2836,2.5
60014,170.0,s794,4.0
60015,144.0,s3466,3.5
60016,134.0,s4768,3.5
60017,169.0,s7505,4.5
60018,118.0,s393,3.0
60019,89.0,s3193,2.0
60020,172.0,s4047,3.0
60021,9.0,s559,2.5
60022,68.0,s4410,3.5
60023,11.0,s4346,4.0
60024,118.0,s2784,3.5
60025,132.0,s2259,2.5
